links,title,description,content,class
https://tuoitre.vn/nha-trang-rat-trong-u-am-con-ong-trump-dang-buon-rau-va-hi-vong-20201107120141523.htm,"nhà trắng 'rất trống, u ám', còn ông trump ‘đang buồn rầu và hi vọng’","tto - đài cbs cho biết ông trump xem truyền hình nhiều, bày tỏ giận dữ và thất vọng bên trong nhà trắng khi nhiều đồng minh không đứng về phía ông, trong bối cảnh cuộc bầu cử tổng thống mỹ vẫn chưa ngã ngũ.",ngoai trắng hàng triệu mắt mỹ mà_còn đổ_dồn bản_đồ bầu_cử hãng cập_nhật đài fox news cnn hãng ap hãng reuters đa_số chững ứng_viên tối_thiểu 270 538 phiếu đại_cử_tri thắng căn_cứ bản_đồ bầu_cử 12 h 7 11 việt nam lợi_thế nghiêng biden 264 phiếu đại_cử_tri đài fox news 253 phiếu đại_cử_tri hãng reuters đài cnn trump 214 phiếu hai ứng_viên sát bang chiến_trường cuôi pensylvania georgia không_khí trắng đài cbs mỹ đài bbc quan_chức trắng hiện tổng_thống trump giận_dữ thất_vọng đồng_minh đứng truyền_hình đường_phố truyền_hình gọi phân_chia phòng bầu_dục khu làm_việc tổng_thống cánh tây trắng khu dinh_thự trắng đài cbs tạp_chí vanity fair tiết_lộ đêm 3 11 trump gọi điện trùm truyền_thông rupert murdoch đứng công_ty fox kiểm_soát fox news la_hét fox news vốn thân trump dự_đoán arizona nghiêng biden rút dự_đoán murdoch từ_chối đài cnn thân trắng quan_chức trắng chiến_dịch tranh_cử trump lặng_lẽ rời_bỏ tổng_thống trump bảo_vệ tình_hình kiểm_phiếu pennsylvania georgia trump khả_năng đắc_cử kết_thúc cố_vấn chính_quyền trump cnn ngoai câu liệu trump thừa_nhận thất_bại hiện lo_ngại trump bbc trợ_lý làm_việc hôm 6 11 trắng mô_tả trống tâm_trạng u_ám hai đài trump bắn tín_hiệu cố_vấn thách_thức pháp_lý kết_quả bầu_cử mặc_dù chiến_lược kiện_tụng trợ_lý lẽ_ra đài bbc cố_vấn tổng_thống trump mô_tả tâm_trạng hôm 6 11 buồn_rầu hi_vọng trump cuôi chiến_thắng hồi 2016 hôm 5 11 tổng_thống trump phát_biểu trắng tuyên_bố phiếu_bầu hợp_pháp kiểm đếm chiến_thắng bầu_cử hãng reuters tín_hiệu trump nhượng_bộ biden,thế giới
https://tuoitre.vn/het-tien-choi-game-thanh-nien-thu-da-di-cuop-xe-om-20201107121231623.htm,"hết tiền chơi game, thanh niên thủ đá đi cướp xe ôm","tto - không có tiền chơi game, nam thanh niên thủ đá trong người rồi thuê xe ôm, nhân đêm tối đập đầu tài xế để cướp.",7 11 cơ_quan csđt công_an tp hạ long quyết_định trường_hợp khẩn_cấp bắt trường_hợp khẩn_cấp cao_đức cảnh 28 tuôi trú thôn bình_minh xã hùng xuyên huyện đoan_hùng tỉnh phú thọ điều_tra hành_vi cướp tài_sản 20 h 5 11 cảnh thuê xe_ôm nguyễn_đức 53 tuôi trú tổ 3 khu 3 b phường giếng đáy tp hạ long đi bến_xe bãi cháy cảng tàu quốc_tế tuần_châu giá 70_000 đồng đi khu_vực công_trường xây_dựng dự_án sân golf 36 lỗ phường tuần_châu tp hạ long cảnh hòn đá sẵn đập đầu cướp xe xe_máy nạn_nhân chống_cự quyết_liệt cảnh cướp chạy trình_báo công_an đội cảnh_sát hình_sự công_an tp hạ long triển_khai lực_lượng truy bắt cao_đức cảnh nghi phạm lẩn trốn hoang cơ_quan công_an cảnh khai cướp tài_sản tiền game bắn cá,pháp luật
https://tuoitre.vn/nam-thanh-nien-cuu-3-nguoi-bi-nuoc-cuon-khi-di-nhan-hang-cuu-tro-20201107123042471.htm,nam thanh niên cứu 3 người bị nước cuốn khi đi nhận hàng cứu trợ,tto - ba phụ nữ băng qua chiếc cầu nước tràn cuồn cuộn để qua bờ bên kia nhận hàng cứu trợ thì bị nước cuốn xuống suôi. may mắn cả 3 được một thanh niên nhảy xuống cứu kịp thời.,trưa 7 11 lê_trọng_tường chủ_tịch ubnd xã hướng sơn huyện hướng_hóa quảng_trị xác_nhận 3 phụ_nữ trôi lội cầu rào quà cứu_trợ 3 thanh_niên cứu thành_công xảy chiều 6 11 đoàn cứu_trợ hàng dân xã hướng sơn đường hướng sơn sạt_lở nghiêm_trọng đoàn dừng ngoai đi đường cầu bắc suôi rào cầu nửa suôi tràn chảy xiết dân buộc sợi dây điện kia suôi bám hồ suôn trú rào pin nhảy suôi cứu 3 hồ thị sam thôn hồ trôi khiêng xe_máy cầu sam cầm dây_điện đi cầu mưa to suôi tràn cầu đoạn sam tuột dây trôi suôi suôn sam trôi suôn vứt nhảy bơi cắt chéo dòng tiếp_cận sam chảy sợ va đá trôi nhảy cứu suôn vật_lộn dòng phút suôn kéo sam bờ 2 phụ_nữ lội suôi hạ suôn nhảy cứu 2 chỗ chia_cắt nửa trôi ngoai 3 tiếp đàn_ông bơi bờ suôn tường xã hướng sơn cô_lập đầu đợt lũ 10 xã cử lực_lượng dân_quân cảnh_báo dân mấy hôm_nay hạ mưa ngoai cây_cối đá tấp cầu tràn cầu xã chỉ_đạo lực_lượng giải_phóng đá dọn_sạch chảy cầu dân an_toàn tường,nhịp sống trẻ
https://tuoitre.vn/chanh-van-phong-nha-trang-duong-tinh-voi-virus-corona-20201107121841.htm,chánh văn phòng nhà trắng dương tính với virus corona,"tto - chánh văn phòng nhà trắng mark meadows vừa được chẩn đoán mắc covid-19 khi làn sóng dịch bệnh thứ ba đang quét qua nước mỹ, với số ca mắc mới đang lập kỷ lục trên 100.000 ca trong 3 ngày liên tiếp.",bloomberg hãng thông_tin meadows dương_tính virus corona đài cnn hãng reuters 6 11 thạo_tin xác_nhận hiện meadows mắc covid 19 mắc bệnh meadows thường_xuyên sự_kiện công_cộng đeo khẩu_trang chánh văn_phòng meadows tháp_tùng tổng_thống donald trump cuôi đi vận_động tranh_cử bầu_cử 3 11 trắng bữa tiệc đêm bầu_cử 3 11 tiếp_xúc thành_viên gia_đình trump đài cnn quan_chức trắng hiện cảnh_giác meadows nhân_viên tối 3 11 khả_năng lây bệnh giám_đốc truyền_thông trắng alyssa farah thông_báo biện_pháp phòng_ngừa dịch_bệnh kiểm_tra thân_nhiệt_kế_hoạch ban_đầu buôi tiệc tối 3 11 tổ_chức sự_kiện khách_sạn trump buộc hủy_bỏ quy_định cấm tụ_tập đông sợ phạt vi_phạm meadows thành_viên trắng mắc covid 19 trump vợ melania trump con_trai barron nhiễm virus corona cố_vấn thân_cận trump mắc bệnh bao_gồm cố_vấn an_ninh quốc_gia robert o brien diễn_biến ca covid 19 hằng mỹ 129 600 ca 6 11 liên_tiếp mỹ chứng_kiến ca hàng 100_000 ca reuters trung_tây khu_vực ảnh_hưởng nặng_nề bối_cảnh 20 50 bang mỹ ghi_nhận ca nhiễm kỷ_lục 6 11 illinois chứng_kiến 10_000 mắc ca bệnh kỷ_lục ghi_nhận bang indiana kansas minnesota missouri nebraska north dakota ohio wisconsin thành_phố tiểu_bang áp_đặt lệnh giới_nghiêm hạn_chế tụ_tập đông kìm_hãm lây_lan virus corona mỹ hành_động liên_bang reuters 17 bang dân đeo khẩu_trang,sức khỏe
https://tuoitre.vn/khoi-to-vu-an-lien-quan-den-duong-hu-nhu-bi-dong-dat-2020110712005984.htm,khởi tố vụ án liên quan đến đường hư như bị động đất,tto - cơ quan cảnh sát điều tra công an gia lai vừa khởi tố vụ án vi phạm trong lĩnh vực xây dựng ở tuyến đường hồ chí minh tuyến tránh chư sê (gia lai) nứt toác như trải qua động đất.,7 11 đại_tá rah lan lâm giám_đốc công_an tỉnh gia lai cơ_quan cảnh_sát điều_tra công_an tỉnh ban_hành quyết_định khởi_tố vụ_án đường hồ chí_minh tuyến chư_sê gia lai xây_dựng xong hư_hỏng nghiêm_trọng 2019 đại_diện cơ_quan cảnh_sát điều_tra tỉnh gia lai giám_định đoạn đường hư_hỏng 200 m dự_án đường hồ chí_minh đoạn huyện chư_sê sụt_lún hư_hỏng tổng_số tiền thiệt_hại 7 9 tỉ đồng cơ_quan cảnh_sát điều_tra quyết_định khởi_tố vụ_án điều_tra tội vi_phạm quy_định xây_dựng hậu_quả nghiêm_trọng quyết_định khởi_tố vụ_án ký 3 11 quyết_định khởi_tố vụ_án tống_đạt triển_khai thi_công dự_án đường hồ chí_minh tuyến chư_sê dự_án ban quản_lý dự_án 6 giao_thông vận_tải triển_khai kinh_phí 250 tỉ đồng tuôi trẻ online dự_án đường hồ chí_minh tuyến huyện chư_sê 10 8 km thi_công 5 2018 hoàn_thành 6 2019 công_trình hoàn_thành giai_đoạn chờ chấp_thuận nghiệm_thu xảy nứt_toác trải động_đất giao_thông vận_tải ubnd tỉnh gia lai cử đoàn chuyên_gia xác_định nguyên_nhân hư_hỏng tuyến 2 lớp đất yếu trạng_thái dẻo mềm dẻo chảy nằm lớp vỏ cứng phân_bổ rộng khắp khu_vực sự_cố nước_ngầm chủ đầu_tư tư_vấn thiết_kế tư_vấn giám_sát nhà_thầu phát_hiện triệt_để,pháp luật
https://tuoitre.vn/son-tinh-thuy-tinh-ngoai-truyen-20201107104928865.htm,sơn tinh - thủy tinh ngoai truyện,"tto - từ độ cưới được mỵ nương, sơn tinh tỏ ra chủ quan, sao nhãng công việc, lơ là để nhiều nơi rừng bị phá, nhiều thủy điện 'cóc' mọc lên, lâu lâu lại thấy có ông thủy điện xả lũ chui...",xưa thủy_tinh mưa bão dâng đánh sơn_tinh sơn_tinh đồi_núi mọc thủy_tinh thua rút chạy hỡi_ôi độ sơn_tinh cưới mỵ nương chàng tỏ chủ_quan rèn_luyện phép thần_thông giảm_sút chàng sao_nhãng công_việc lơ_là rừng phá thủy_điện cóc mọc thủy_điện xả_lũ chui thủy_tinh quyết phen ân_oán dâng mưa_bão to lũ ngập bốn bề mỵ nương giận sơn_tinh lắm trách sơn_tinh xưa chiếm trái_tim nàng thắng thủy_tinh chàng ngủ quên chiến_thắng sơn_tinh bảo hề lơ_là hề sai sơn_tinh một_mực đổ_lỗi thủy_tinh trả_thù cướp mỵ nương,bút bi
https://tuoitre.vn/tp-hcm-ra-mat-hoi-dong-tu-van-chuong-trinh-ung-dung-tri-tue-nhan-tao-2020110710321112.htm,tp.hcm ra mắt hội đồng tư vấn chương trình ứng dụng trí tuệ nhân tạo,tto - hội đồng gồm các chuyên gia trong và ngoai nước sẽ hỗ trợ việc xây dựng và phát triển hệ sinh thái trí tuệ nhân tạo cho tp.hcm.,7 11 hội_đồng tư_vấn chương_trình nghiên_cứu phát_triển ứng_dụng trí_tuệ nhân_tạo tp hcm giai_đoạn 2020 2030 chính_thức ra_mắt hội_đồng ubnd tp hcm thành_lập bao_gồm 18 thành_viên chuyên_gia nhà_khoa_học hàng_đầu ngoai hội_đồng kỳ_vọng đóng_góp xây_dựng phát_triển hệ_sinh_thái nghiên_cứu phát_triển ứng_dụng hành_lang công_nghệ then_chốt phục_vụ chuyển_đổi cung_cấp giải_pháp dịch_vụ sản_phẩm thông_minh góp_phần xây_dựng tp hcm thành đô_thị thông_minh đô_thị sáng_tạo lễ ra_mắt hoạt_động hội doanh_nghiệp công_nghệ_thông_tin trí_tuệ nhân_tạo tp hcm 2020 ubnd tp hcm chủ_trì tổ_chức chủ_đề trí_tuệ nhân_tạo chuyển_đổi nền_tảng ngày_hội hoạt_động chương_trình công_nghệ chuyển_đổi triển_lãm giải_pháp sản_phẩm ứng_dụng chương_trình lãnh_đạo tp gặp_gỡ sinh_viên tiêu_biểu lĩnh_vực dương đức phó chủ_tịch ubnd tp hcm hội dịp chuyển_đổi ứng_dụng tp hcm đề_xuất giải_pháp tp ứng_dụng mạnh_mẽ chuyển_đổi nâng sức cạnh_tranh doanh_nghiệp công_nghệ_thông_tin đề giải_pháp hữu_hiệu trước_mắt giải_quyết tồn_tại đức ứng_dụng chuyển_đổi tp hcm chậm đô_thị thế_giới 45_000 doanh_nghiệp công_nghệ_thông_tin địa_bàn 2 doanh_nghiệp vốn 100 tỉ đồng doanh_nghiệp siêu kết_quả cơ_sở đề cơ_chế chính_sách hoàn_thiện hệ_sinh_thái trí_tuệ nhân_tạo chuyển_đổi tp hcm đức 12 2020 tp ban_hành chương_trình nghiên_cứu phát_triển ứng_dụng trí_tuệ nhân_tạo tp hcm giai_đoạn 2020 2030 nền_tảng phát_triển công_nghệ tp cách_mạng 4 0 đề_án xây_dựng tp hcm đô_thị thông_minh,công nghệ
https://tuoitre.vn/nhieu-cuu-sinh-vien-la-nha-bao-tuyen-dau-trong-thoi-khac-cam-go-bao-to-20201107111021173.htm,"'nhiều cựu sinh viên là nhà báo tuyến đầu trong thời khắc cam go, bão tố'","tto - sau 30 năm, viện đào tạo báo chí và truyền thông cho ra đời nhiều thế hệ cựu sinh viên là nhà báo tuyến đầu trong thời khắc cam go bão tố, lũ lụt, nhiều nhà báo là cây bút hàng đầu trong đấu tranh phòng chống tham nhũng, tiêu cực.",7 11 hà nội viện đào_tạo báo_chí truyền_thông trường đại_học khoa_học xã_hội nhân_văn đhqg hà nội kỷ_niệm 30 thành_lập 1990 tròn 30 đánh_dấu sự_kiện đào_tạo nghiên_cứu báo_chí trường đại_học nằm hệ_thống trường đảng trường đại_học hàng_đầu đào_tạo nghiên_cứu ngành khoa_học xã_hội nhân_văn việt nam trường đại_học tổng_hợp hà nội trường đại_học khoa_học xã_hội nhân_văn đhqg hà nội pgs ts đặng thu hương viện_trưởng viện đào_tạo báo_chí truyền_thông mái trường 10_000 sinh_viên học_viên báo_chí tỏa miền đất_nước cống_hiến dòng hối_hả dòng_chảy liền_mạch xã_hội gắn_kết thông_tin đảng chính_phủ nhân_dân doanh_nghiệp công_chúng cựu sinh_viên nhà_báo tuyến_đầu thời_khắc cam_go bão_tố lũ_lụt thiên_tai nhà_báo cây_bút hàng_đầu đấu_tranh chống tham_nhũng tiêu_cực hàng trăm cựu sinh_viên giải_thưởng báo_chí quốc_gia giải báo_chí toàn_quốc ngành pgs ts đặng thu hương lễ kỷ_niệm gd đt trao khen viện đào_tạo báo_chí truyền_thông thành_tích xuất_sắc công_tác phát_biểu lễ kỷ_niệm nguyễn thế_kỷ tổng_giám_đốc đài tiếng_nói việt nam sinh_viên khoa báo_chí viện đào_tạo báo_chí truyền_thông nét nét khoa thành_lập cơ_sở khoa khoa_học xã_hội trường đại_học tổng_hợp_chất khoa_học_xã_hội nhân_văn sinh_viên báo_chí giảng_viên khoa người_ta báo văn báo chất văn thầy_cô truyền chất văn thế_hệ sinh_viên kỷ,thời sự
https://tuoitre.vn/va-quet-tai-xe-xe-hoi-duoi-danh-nam-thanh-nien-tat-co-gai-di-xe-may-2020110710571295.htm,"va quẹt, tài xế xe hơi đuôi đánh nam thanh niên, tát cô gái đi xe máy","tto - sau va chạm, tài xế xe hơi cầm thắt lưng đuôi đánh người đi xe máy. khi người này bỏ chạy, tài xế đã tát cô gái đi cùng ngay trước mặt nhiều người.",7 11 tuôi trẻ online xác_nhận công_an 9 tp hcm bàn_giao n q h 30 tuôi ngụ tỉnh hà tĩnh công_an phường nhơn_phú a 9 hành_vi đánh va_chạm giao_thông 5 11 mạng xã_hội đoạn video ghi cảnh đàn_ông đi ôtô thắt_lưng đuôi đánh nam thanh_niên va_chạm giao_thông tát gái đi bức_xúc công_an 9 xác_minh xác_định vụ_việc xảy đường lê_văn_việt phường nhơn_phú a đàn_ông đi ôtô n q h 30 tuôi ngụ tỉnh hà tĩnh mời h trụ_sở làm_việc h thừa_nhận đuôi đánh nam thanh_niên tát gái video h chạy xe công_nghệ xảy vụ_việc uống 3 lon bia h lái_xe đường lê_văn_việt va_chạm xe_máy đôi_nam_nữ hai tiếng nam thanh_niên đi xe_máy thách_thức h chạy xe ngược chiều đường lê_văn_việt h bực_tức lái ôtô đuôi đuôi kịp hai chửi_bới nam thanh_niên đi h cầm thắt_lưng đuôi đánh_bắt quỳ xin_lỗi phút 2 đàn_ông đi xe_máy hiện_trường h đuôi nam thanh_niên đòi đánh chaỵ h tát gái đi nam thanh_niên hăm_dọa đi đường bức_xúc can_ngăn h xe rời đi toàn_bộ vụ_việc dân video đăng mạng,pháp luật
https://tuoitre.vn/xe-cu-xa-khoi-den-van-chay-ca-phe-gan-nha-cung-lai-o-to-lam-sao-giam-khi-thai-20201107085543073.htm,"xe cũ xả khói đen vẫn chạy, cà phê gần nhà cũng lái ô tô, làm sao giảm khí thải?","tto - những chiếc xe máy, xe tải 'quá đát' xả khói mù mịt vẫn chạy trên đường, những người nhà gần vẫn lái ô tô đi cà phê... thì không thể nào giảm khí thải xe.",giảm_thiểu ô_nhiễm khí thải xe biện_pháp quy_định cơ_quan_chức_năng cơ_quan biện_pháp nghiêm tình_hình dân ủng_hộ khí thải xe môi_trường đô_thị cải_thiện ý_thức góp_phần bảo_vệ môi_trường cộng_đồng sức_khỏe đi đi xe_đạp giao_thông công_cộng đi đường bức_xúc xe_máy xe ba_gác xả khói mịt_mù xe đát vô_tư chạy đường_phố ô_nhiễm môi_trường ảnh_hưởng xung_quanh ý_thức rào_cản chủ xe ảnh_hưởng độc_hại khí thải xe đồng_hành tuyến đường thay xe bảo_vệ ôtô hạn_chế cần_thiết quãng đường đi uống cà_phê cây_số thay_vì đi xe_đạp đi đi ôtô trường_học phụ_huynh trường đi ôtô đón ôtô góp_phần ùn_tắc cổng trường khí thải xe xe gom rác xe_tải xe_buýt cũ nỗi ám_ảnh đi đường hạn_chế khí độc xe đòi_hỏi cơ_quan_chức_năng vào_cuộc thường_xuyên kiểm_tra khắc_phục bộ_phận loai xe hạn ô_nhiễm nguy an_toàn tài_xế hành_khách đi đường xung_quanh xe xe_máy ôtô khí thải đòi_hỏi ý_thức bảo_vệ người_thân môi_trường hành_động đơn_giản hiệu_quả giảm_thiểu khí độc rèn_luyện sức_khỏe đi đi xe_đạp đoạn đường ngắn thay xe_máy đi ôtô cần_thiết phương_tiện công_cộng thay xe cũ ý_thức,bạn đọc làm báo
